rollout,truth_body_min_clearance_m,truth_padded_min_clearance_m,predicted_padded_min_clearance_m,first_predicted_conflict_s,first_predicted_margin_breach_s,truth_dynamic_safe,predicted_dynamic_safe,costcritic_collision,prediction_score_captured,prediction_score_recomputed,total_score,weighted_score,mppi_probability,critic_FollowPath.ConstraintCritic,critic_FollowPath.CostCritic,critic_FollowPath.GoalCritic,critic_FollowPath.GoalAngleCritic,critic_FollowPath.PathAlignCritic,critic_FollowPath.PathFollowCritic,critic_FollowPath.PathAngleCritic,critic_FollowPath.PredictionV1Critic
52,0.0,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666870117188,1666.6666666666667,2169.878173828125,2169.84912109375,0.0,0.08325476944446564,499.99999718368053,1.732696533203125,0.0,1.395538330078125,0.0,0.0,1666.6666870117188
53,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666639328003,1666.6666666666667,1670.5179443359375,1670.80078125,5.7726905652089044e-05,0.12467017024755478,0.0,1.5629786029458046,0.0,2.163656234741211,0.0,0.0,1666.666639328003
54,0.034862662538844846,0.0,0.0,0.10000000149011612,,False,False,True,1666.6666870117188,1666.6666666666667,2170.013427734375,2170.0712890625,0.0,0.0,500.0,1.976104736328125,0.0,1.370635986328125,0.0,0.0,1666.6666870117188
55,0.032346230426496515,0.0,0.0,0.10000000149011612,,False,False,False,1666.666678905487,1666.6666666666667,1671.669677734375,1671.754150390625,2.4056639631453436e-06,0.22958393394947052,0.0,2.056362196803093,0.0,2.717052698135376,0.0,0.0,1666.666678905487
56,0.011747736538464615,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665663719177,1666.6666666666667,1669.5904541015625,1669.82421875,0.0014965704176574945,0.001849055290222168,0.6069999933242798,1.6602365970611572,0.0,0.6548020839691162,0.0,0.0,1666.6665663719177
57,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666400432587,1666.6666666666667,1669.5992431640625,1669.744140625,0.001954439328983426,0.04769134521484375,0.6869999766349792,1.7227793335914612,0.0,0.47513246536254883,0.0,0.0,1666.6666400432587
58,0.002398726265639972,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666407585144,1666.6666666666667,1669.130126953125,1669.203369140625,0.011854113079607487,0.0,0.08249999582767487,1.7237467616796494,0.0,0.6572394371032715,0.0,0.0,1666.6666407585144
59,0.0035783321423368264,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666765213013,1666.6666666666667,1670.1629638671875,1670.249267578125,0.0003628909180406481,0.18228451907634735,0.08350001275539398,1.9814374148845673,0.0,1.2490653991699219,0.0,0.0,1666.6666765213013
60,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665651798248,1666.6666666666667,1670.293701171875,1670.3238525390625,0.0002830109733622521,0.07086022198200226,1.152499958872795,1.7696174383163452,0.0,0.6341583728790283,0.0,0.0,1666.6665651798248
61,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665725708008,1666.6666666666667,1669.970947265625,1669.83349609375,0.0014509983593598008,0.12581360340118408,0.1769999861717224,2.1596409678459167,0.0,0.8419201374053955,0.0,0.0,1666.6665725708008
62,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666402816772,1666.6666666666667,1669.0633544921875,1668.839599609375,0.039854682981967926,0.011014485731720924,0.08349999599158764,1.839432843029499,0.0,0.4627668857574463,0.0,0.0,1666.6666402816772
63,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.666666507721,1666.6666666666667,1669.4039306640625,1669.3359375,0.007620031014084816,0.03784194216132164,0.0,1.995411727577448,0.0,0.7040104866027832,0.0,0.0,1666.666666507721
64,0.0,0.0,0.0,0.10000000149011612,,False,False,False,1666.6665935516357,1666.6666666666667,1669.5908203125,1669.5086669921875,0.004284549504518509,0.00984571035951376,0.08349999878555536,1.9838930889964104,0.0,0.8469879627227783,0.0,0.0,1666.6665935516357
65,0.016843090595624055,0.0,0.0,0.10000000149011612,,False,False,False,1666.6666674613953,1666.6666666666667,1669.5948486328125,1669.6533203125,0.0026454408653080463,0.02234656922519207,0.7889999616891146,1.4509549140930176,0.0,0.6658797264099121,0.0,0.0,1666.6666674613953
